연도,시군구명,항목명,산출액,중간투입액,부가가치,고정자본소모,지역내순생산,기타생산세(기타생산보조금 공제),지역내요소소득,산출액(2015년 기준년 연쇄가격),부가가치(2015년 기준년 연쇄가격)
2020,포항시,보건업 및 사회복지서비스업,1668850,799648,869202,112986,756216,528,755689,1566134,806208
2020,포항시,"예술, 스포츠 및 여가관련 서비스",1146366,604979,541387,124324,417063,11261,405802,1003648,425373
2020,경주시,총부가가치(기초가격),26512364,17305800,9206564,2473616,6732947,73886,6659061,27161217,9364384
2020,경주시,"농업,어업 및 임업",647034,324248,322786,50656,272129,7359,279489,594000,298597
2020,경주시,광업,7451,4158,3293,636,2657,8,2649,6712,3308
2020,경주시,제조업,15560223,11676321,3883902,1191392,2692510,20918,2671592,15267091,3641476
2020,경주시,전기가스증기및공기조절업,2178224,1379047,799177,363293,435884,22426,413458,2267201,947576
2020,경주시,건설업,1253420,739028,514392,24664,489729,1463,488265,1140795,426602
2020,경주시,도매및소매업,600100,289618,310482,23099,287383,5066,282317,594434,314899
2020,경주시,운수및창고업,472570,281245,191325,80359,110966,659,110308,453506,180392
2020,경주시,숙박 및 음식점업,849498,585924,263574,45887,217687,1630,216058,770266,239663
2020,경주시,정보통신업,319648,140495,179153,59778,119375,293,119082,329215,192089
2020,경주시,금융 및 보험업,387307,141888,245419,19381,226037,4440,221597,375387,235738
2020,경주시,부동산업,269501,83999,185503,59579,125923,11219,114705,254510,175915
2020,경주시,사업서비스업,1388310,686749,701561,62149,639411,943,638468,1285916,625305
2020,경주시,"공공행정,국방및사회보장 행정",705110,160569,544541,310580,233962,8,233954,647170,490887
2020,경주시,교육서비스업(정부),506501,141730,364770,49893,314877,377,314500,468588,333710
2020,경주시,보건업 및 사회복지서비스업,695003,331627,363376,50787,312589,227,312362,653499,337549
2020,경주시,"예술, 스포츠 및 여가관련 서비스",672464,339153,333310,81483,251827,11570,240257,588695,265802
2020,김천시,총부가가치(기초가격),12832441,7523983,5308458,1286002,4022458,24156,3998300,12525692,5114038
2020,김천시,"농업,어업 및 임업",524382,224359,300022,44450,255573,6618,262191,475341,261167
2020,김천시,광업,20117,11226,8891,1718,7172,20,7152,18123,8932
2020,김천시,제조업,6912835,4883412,2029423,575671,1453754,10770,1442981,6998122,1942812
2020,김천시,전기가스증기및공기조절업,127245,78732,48513,21920,26593,1310,25283,130911,56877
2020,김천시,건설업,621323,368031,253292,12235,241056,725,240331,564244,211123
2020,김천시,도매및소매업,277461,134285,143176,10649,132528,2342,130185,274610,145004
2020,김천시,운수및창고업,587147,336781,250366,122304,128062,818,127243,566176,239952
2020,김천시,숙박 및 음식점업,251037,184807,66230,4918,61312,482,60830,224311,58350
2020,김천시,정보통신업,174077,74311,99766,32314,67453,160,67293,177874,106432
2020,김천시,금융 및 보험업,256340,92247,164092,12661,151431,2943,148488,247757,156795
2020,김천시,부동산업,112180,40831,71349,18012,53337,4638,48699,105221,67184
2020,김천시,사업서비스업,948007,356243,591764,37588,554177,660,553517,815200,476885
2020,김천시,"공공행정,국방및사회보장 행정",930248,273855,656393,275264,381130,10,381120,835778,573409
2020,김천시,교육서비스업(정부),299295,80388,218907,29406,189501,142,189359,277256,199343
2020,김천시,보건업 및 사회복지서비스업,414307,201509,212798,53349,159449,102,159347,390699,198916
2020,김천시,"예술, 스포츠 및 여가관련 서비스",376440,182966,193474,33544,159930,5649,154281,309586,138386
2020,안동시,총부가가치(기초가격),10177228,4432959,5744269,1759696,3984573,55923,3928649,11621192,7136601
2020,안동시,"농업,어업 및 임업",775332,321054,454279,66150,388128,1997,390125,747812,420781
2020,안동시,광업,25201,14063,11138,2153,8985,26,8959,22703,11189
2020,안동시,제조업,1259435,951463,307972,60130,247842,2436,245405,1201387,287477
2020,안동시,전기가스증기및공기조절업,220202,162608,57595,27872,29723,2267,27456,255612,79127
2020,안동시,건설업,740357,439255,301101,14281,286820,864,285956,675553,248626
2020,안동시,도매및소매업,442881,215092,227789,16936,210853,3739,207115,438255,230653
2020,안동시,운수및창고업,230245,140574,89671,32857,56814,321,56493,219729,82511
2020,안동시,숙박 및 음식점업,328180,237907,90273,8096,82177,630,81548,293900,79891
2020,안동시,정보통신업,179074,97428,81646,34965,46682,160,46521,184309,89870
2020,안동시,금융 및 보험업,456716,196754,259962,22468,237494,5207,232287,451285,257074
2020,안동시,부동산업,929437,221830,707607,250766,456841,39072,417769,881782,671897
2020,안동시,사업서비스업,729085,335304,393781,49038,344743,221,344522,665762,336593
2020,안동시,"공공행정,국방및사회보장 행정",2297374,430160,1867214,1002939,864275,26,864249,2114390,1691085
2020,안동시,교육서비스업(정부),415046,104128,310918,41811,269107,219,268888,384705,287213
2020,안동시,보건업 및 사회복지서비스업,767606,365254,402352,64489,337863,165,337698,716893,373633
2020,안동시,"예술, 스포츠 및 여가관련 서비스",381056,200085,180971,64748,116223,2567,113656,350284,154082
2020,구미시,총부가가치(기초가격),64311137,38061448,26249689,9283040,16966650,147412,16819238,70014480,28391093
2020,구미시,"농업,어업 및 임업",361657,175808,185849,28975,156874,3039,159914,340410,167896
2020,구미시,광업,5189,2896,2293,443,1850,5,1845,4675,2304
2020,구미시,제조업,51028746,31797384,19231362,7912680,11318683,55555,11263128,58744390,21179990
2020,구미시,전기가스증기및공기조절업,999540,708135,291406,137957,153449,10291,143158,1128422,382162
2020,구미시,건설업,1381405,813362,568043,26856,541187,1613,539574,1252991,472349
2020,구미시,도매및소매업,1047891,510145,537746,39971,497775,8846,488929,1036932,544532
2020,구미시,운수및창고업,645797,389053,256745,101448,155297,900,154397,617526,236484
2020,구미시,숙박 및 음식점업,909110,671656,237454,15248,222206,1744,220462,811212,208161
2020,구미시,정보통신업,481367,234770,246597,92452,154144,446,153699,491089,262773
2020,구미시,금융 및 보험업,1174214,518544,655670,60758,594912,13488,581424,1185403,675422
2020,구미시,부동산업,1139296,316819,822477,263682,558795,47971,510825,1076798,779693
2020,구미시,사업서비스업,1696059,634565,1061494,96750,964744,1235,963509,1541872,927363
2020,구미시,"공공행정,국방및사회보장 행정",637192,118939,518253,253338,264915,7,264907,583386,466458
2020,구미시,교육서비스업(정부),1043243,281284,761960,101903,660056,575,659481,961917,697115
2020,구미시,보건업 및 사회복지서비스업,1021697,493681,528016,68208,459807,381,459426,963457,490214
2020,구미시,"예술, 스포츠 및 여가관련 서비스",738734,394410,344324,82370,261955,7394,254561,654026,276876
2020,영주시,총부가가치(기초가격),7181122,4336453,2844669,677903,2166767,5160,2161606,6651493,2544464
2020,영주시,"농업,어업 및 임업",626056,264076,361980,53414,308566,11117,319683,633348,353300
2020,영주시,광업,41872,23366,18506,3577,14929,43,14886,37722,18591
2020,영주시,제조업,3698259,2717671,980587,257765,722824,5857,716965,3602593,919901
2020,영주시,전기가스증기및공기조절업,87270,53998,33272,15034,18239,898,17340,89785,39009
2020,영주시,건설업,499971,296034,203936,9573,194363,584,193780,454561,166912
2020,영주시,도매및소매업,235884,112605,123279,9181,114098,1991,112107,233425,124748
2020,영주시,운수및창고업,187916,111796,76120,32115,44005,262,43743,179726,71039
2020,영주시,숙박 및 음식점업,203590,147680,55911,5394,50517,391,50126,182428,49698
2020,영주시,정보통신업,79143,43453,35690,17522,18168,70,18098,83697,41521
2020,영주시,금융 및 보험업,216271,96871,119400,9694,109706,2464,107242,206628,111409
2020,영주시,부동산업,57780,20060,37720,9842,27878,2398,25480,54267,35559
2020,영주시,사업서비스업,187611,75114,112497,12748,99749,125,99624,174679,100267
2020,영주시,"공공행정,국방및사회보장 행정",391871,95052,296820,172927,123893,4,123889,359918,268260
2020,영주시,교육서비스업(정부),238587,62610,175977,24100,151877,114,151763,222728,164084
2020,영주시,보건업 및 사회복지서비스업,285496,139960,145536,29452,116084,94,115990,269333,135501
2020,영주시,"예술, 스포츠 및 여가관련 서비스",143544,76107,67437,15565,51872,981,50891,129943,56718
2020,영천시,총부가가치(기초가격),9960130,6404217,3555913,879967,2675946,14839,2661108,9887806,3421481
2020,영천시,"농업,어업 및 임업",558475,256433,302042,45872,256170,6467,262637,470853,233468
2020,영천시,광업,6548,3654,2894,559,2335,7,2328,5899,2907
2020,영천시,제조업,6273413,4695961,1577452,430841,1146611,8941,1137670,6100647,1470595
2020,영천시,전기가스증기및공기조절업,83346,51569,31776,14358,17418,858,16560,85747,37255
2020,영천시,건설업,487004,288774,198231,9316,188915,569,188347,442998,162098
2020,영천시,도매및소매업,260163,128632,131531,9761,121770,2196,119574,257420,133259
2020,영천시,운수및창고업,191579,114257,77322,32149,45173,267,44906,183752,72888
2020,영천시,숙박 및 음식점업,305640,229053,76587,4486,72101,586,71515,272514,67513
2020,영천시,정보통신업,82543,41981,40562,17927,22635,73,22562,87166,46237
2020,영천시,금융 및 보험업,156341,59174,97167,7704,89464,1795,87669,151201,93030
2020,영천시,부동산업,77264,23674,53590,16726,36863,3206,33658,72951,50781
2020,영천시,사업서비스업,229426,81874,147552,15100,132452,151,132301,206115,127009
2020,영천시,"공공행정,국방및사회보장 행정",531842,119360,412482,208433,204049,6,204043,483300,367816
2020,영천시,교육서비스업(정부),169991,44486,125505,16641,108864,61,108803,157534,117047
2020,영천시,보건업 및 사회복지서비스업,280184,133224,146960,23495,123465,86,123379,263414,136630
2020,영천시,"예술, 스포츠 및 여가관련 서비스",266370,132110,134260,26599,107661,2506,105155,221148,96814
2020,상주시,총부가가치(기초가격),4910501,2550483,2360018,582369,1777649,10596,1767052,4775370,2262573
2020,상주시,"농업,어업 및 임업",869712,378256,491457,73085,418371,8117,426488,802757,438478
2020,상주시,광업,,,,,,,,,
2020,상주시,제조업,1140440,883223,257216,57745,199472,2033,197439,1094275,238157
2020,상주시,전기가스증기및공기조절업,42279,26160,16119,7283,8836,435,8401,43497,18898
2020,상주시,건설업,517106,306328,210779,9971,200808,604,200204,471564,171825
2020,상주시,도매및소매업,226906,111214,115691,8593,107098,1916,105183,224510,117171
2020,상주시,운수및창고업,134279,80296,53982,22156,31827,187,31639,128886,50784
2020,상주시,숙박 및 음식점업,158301,116354,41948,3317,38631,304,38327,141515,37056
2020,상주시,정보통신업,73568,39303,34265,16315,17950,63,17887,78005,39801
2020,상주시,금융 및 보험업,164792,63142,101650,8066,93584,1890,91694,159907,97130
2020,상주시,부동산업,217730,57353,160377,55365,105012,9133,95879,206233,152203
2020,상주시,사업서비스업,155671,69250,86421,10310,76111,81,76030,139817,74029
2020,상주시,"공공행정,국방및사회보장 행정",503387,120639,382748,227327,155421,5,155415,462560,345741
2020,상주시,교육서비스업(정부),219085,58807,160278,21288,138990,103,138887,202435,153035
2020,상주시,보건업 및 사회복지서비스업,326019,159388,166631,43988,122643,78,122565,306490,155266
2020,상주시,"예술, 스포츠 및 여가관련 서비스",161225,80769,80456,17559,62897,1882,61014,144876,67077
2020,문경시,총부가가치(기초가격),3542708,1843344,1699363,415130,1284234,17380,1266854,3659765,1653402
2020,문경시,"농업,어업 및 임업",515702,197931,317770,44837,272933,8266,264668,541580,323387
2020,문경시,광업,31149,16412,14737,2435,12302,32,12270,28061,14617
2020,문경시,제조업,1085976,777458,308517,79299,229218,1561,227657,1076361,291836
2020,문경시,전기가스증기및공기조절업,32640,20196,12444,5623,6822,336,6485,33581,14590
2020,문경시,건설업,297616,175770,121847,5765,116082,347,115735,270725,100124
2020,문경시,도매및소매업,144032,68994,75038,5587,69451,1216,68236,142523,75933
2020,문경시,운수및창고업,72392,42958,29434,12532,16902,101,16801,69752,28185
2020,문경시,숙박 및 음식점업,154105,109724,44381,5750,38631,296,38336,138745,39822
2020,문경시,정보통신업,47996,26410,21586,10983,10603,41,10562,50954,25349
2020,문경시,금융 및 보험업,101650,44051,57599,4584,53015,1152,51863,96510,53131
2020,문경시,부동산업,58441,16054,42387,13710,28676,2452,26224,55214,40104
2020,문경시,사업서비스업,81526,33056,48471,4103,44368,57,44310,73198,41368
2020,문경시,"공공행정,국방및사회보장 행정",376397,85028,291369,165254,126114,4,126110,345222,262670
2020,문경시,교육서비스업(정부),145136,37518,107618,14042,93577,37,93540,134159,98366
2020,문경시,보건업 및 사회복지서비스업,251999,116170,135829,23121,112708,62,112646,236724,126517
2020,문경시,"예술, 스포츠 및 여가관련 서비스",145950,75615,70335,17503,52832,1420,51412,131495,58837
2020,경산시,총부가가치(기초가격),19352342,11876710,7475632,1667333,5808299,74192,5734107,19050995,7245258
2020,경산시,"농업,어업 및 임업",306057,142031,164026,24894,139132,664,138468,259695,129646
2020,경산시,광업,42564,23490,19074,3575,15499,43,15456,38344,19111
2020,경산시,제조업,10089879,7303911,2785969,677616,2108353,14315,2094039,9885829,2595504
2020,경산시,전기가스증기및공기조절업,1129490,882447,247043,124497,122545,11629,110917,1337709,354383
2020,경산시,건설업,1357615,810021,547593,25766,521828,1585,520243,1232604,452848
2020,경산시,도매및소매업,593012,286813,306198,22775,283423,5006,278417,587089,310260
2020,경산시,운수및창고업,535276,323060,212216,83040,129176,746,128430,512535,197599
2020,경산시,숙박 및 음식점업,535662,396088,139574,7539,132035,1028,131008,477393,121332
2020,경산시,정보통신업,288102,131969,156133,57251,98882,259,98623,297119,168859
2020,경산시,금융 및 보험업,501560,191550,310010,28710,281301,5738,275563,509306,323500
2020,경산시,부동산업,586908,163009,423899,135264,288636,24664,263972,554617,401380
2020,경산시,사업서비스업,687579,311271,376308,34940,341368,458,340910,635073,331193
2020,경산시,"공공행정,국방및사회보장 행정",565637,116969,448668,230449,218220,6,218213,514858,400841
